frame_idx,iso_time,timestamp,t_rel,event_id,selected_event_id,cx,cy,x,y,w,h,area,angle,group,selected,reject_reason,reject_detail,t_str,cluster_size,in_anomaly,iei_prev,iei_prev2,density_1s,density_3s,density_10s,density_60s,recent_cv_5s,burst_score,n_same_group_3s,grp_biwa,grp_kakko,grp_koto,grp_shoko,grp_taiko,cluster,cluster_label,sml
169468,2026-05-04T16:17:00.351755,1777925820.351755,11568.835376739502,66061,4124.0,206,102,204,100,5,5,-0.0316570857693117,327.90740867126584,koto,1,,,192:48.835,8,False,-0.4010245725832751,0.28706717490968,0.1120802060731674,1.5379346042680095,0.6696670829400929,-0.6780626860265521,0.5156834372417517,-0.2478038973502052,0.6029811227681134,False,False,True,False,False,0,baseline,L
169472,2026-05-04T16:17:00.624238,1777925820.6242385,11569.107860326769,66065,4128.0,206,102,203,100,6,4,-0.0774258548681458,327.90740867126584,koto,1,,,192:49.108,8,False,-0.4791134426569016,-0.5592916011792113,0.1120802060731674,1.5379346042680095,0.933519829800261,-0.5631467444258567,0.7616636568345823,-0.3425622926334886,1.1183536899387982,False,False,True,False,False,0,baseline,M
169480,2026-05-04T16:17:01.167418,1777925821.1674175,11569.651039361954,66073,,206,102,204,100,5,5,-0.1003102394175629,327.90740867126584,koto,0,no_slots_existing,"active_rects=6, max=6",192:49.651,8,False,-0.4413186650892933,0.2706954479181149,1.121036048635793,1.5379346042680095,1.1973725766604293,-0.6780626860265521,0.7990147539509498,0.1733454269207892,1.633726257109483,False,False,True,False,False,0,baseline,M
169488,2026-05-04T16:17:01.711525,1777925821.7115252,11570.195147037506,66081,,206,102,204,100,5,5,-0.1003102394175629,327.90740867126584,koto,0,no_slots_existing,"active_rects=6, max=6",192:50.195,5,False,-0.4411890073636209,0.0009286403674195,0.1120802060731674,1.5379346042680095,1.4612253235205974,-0.6780626860265521,0.7012845263287475,-0.4752241028850654,1.633726257109483,False,False,True,False,False,0,baseline,M
169541,2026-05-04T16:17:05.311279,1777925825.311279,11573.794900894163,66086,4130.0,190,329,188,327,5,5,-0.168963393065814,219.5460811114087,koto,1,,,192:53.795,6,False,-0.0145565367093648,3.0556461811047484,-0.8968756364894584,-1.037767368907932,1.7250780703807655,-0.6780626860265521,0.2178598991195222,-1.0058720072004246,-0.9431365787439412,False,False,True,False,False,0,baseline,L
169550,2026-05-04T16:17:05.936002,1777925825.9360015,11574.41962337494,66092,,190,329,188,327,5,5,-0.1460790085163969,219.5460811114087,koto,0,no_slots_existing,"active_rects=6, max=6",192:54.420,6,False,-0.4299334851316254,-2.975031375879553,0.1120802060731674,-0.6084837067119415,1.988930817240934,-0.5631467444258567,1.5920999086097072,-0.5636653465699222,-0.4277640115732564,False,False,True,False,False,0,baseline,M
169558,2026-05-04T16:17:06.480449,1777925826.4804492,11574.964071035383,66098,,190,329,188,327,5,5,-0.168963393065814,219.5460811114087,koto,0,no_slots_existing,"active_rects=6, max=6",192:54.964,8,False,-0.4411415383226791,-0.0802748203350347,0.1120802060731674,-0.1792000445159513,2.2527835641011023,-0.4482308028251613,1.492045858133222,-0.5976812173754449,0.0876085555974285,False,False,True,False,False,0,baseline,M
169566,2026-05-04T16:17:07.024088,1777925827.024088,11575.507709741592,66106,,191,329,189,327,4,5,-0.214732162164648,219.23211110208587,koto,0,global_suppression,suppress_until=1777925828.019,192:55.508,2,False,-0.4412544853469094,-0.0008089542334346,0.1120802060731674,0.2500836176800389,2.5166363109612706,-0.333314861224466,-0.4260194926400841,-0.6268376815368976,0.6029811227681134,False,False,True,False,False,0,baseline,M
169575,2026-05-04T16:17:07.631571,1777925827.6315706,11576.11519241333,66108,,191,329,188,327,6,5,-0.0545414703187288,219.23211110208587,koto,0,global_suppression,suppress_until=1777925828.227,192:56.115,3,False,-0.4323405250467106,0.0638439655285765,0.1120802060731674,0.6793672798760292,2.2527835641011023,-0.2183989196237706,-0.4321841155672899,-0.5976812173754449,1.1183536899387982,False,False,True,False,False,0,baseline,M
169584,2026-05-04T16:17:08.255824,1777925828.2558243,11576.739446163176,66111,4136.0,190,329,188,327,5,5,-0.2376165467140651,219.5460811114087,koto,1,,,192:56.739,1,False,-0.4299989298276819,0.0167710781079222,0.1120802060731674,1.1086509420720194,2.2527835641011023,-0.1034829780230753,-0.4431089965935164,-0.5976812173754449,1.633726257109483,False,False,True,False,False,0,baseline,M
169656,2026-05-04T16:17:13.151821,1777925833.1518214,11581.635443210602,66112,4137.0,198,432,196,430,5,5,-0.214732162164648,201.14609417940767,shoko,1,,,193:01.635,3,False,0.1664262742149687,4.271743297580542,-0.8968756364894584,-1.037767368907932,0.4058143360799247,0.01143296357762,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,False,False,False,True,False,0,baseline,L
169664,2026-05-04T16:17:13.695183,1777925833.6951833,11582.17880511284,66115,4140.0,197,431,193,428,8,7,0.2200711442742755,201.47293605257903,shoko,1,,,193:02.179,8,False,-0.441293133002676,-4.352635145187378,0.1120802060731674,-0.6084837067119415,0.6696670829400929,0.1263489051783154,-0.633222859440811,-0.2478038973502052,-0.4277640115732564,False,False,False,True,False,0,baseline,M
169672,2026-05-04T16:17:14.238348,1777925834.2383475,11582.721969366074,66123,,198,431,195,429,6,5,-0.191847777615231,201.2374003427888,shoko,0,no_slots_existing,"active_rects=6, max=6",193:02.722,8,False,-0.4413207289606606,-0.0001976490057131,0.1120802060731674,-0.1792000445159513,0.933519829800261,0.2412648467790107,-0.633222859440811,-0.3425622926334886,0.0876085555974285,False,False,False,True,False,0,baseline,M
169680,2026-05-04T16:17:14.782801,1777925834.7828014,11583.266423225405,66131,,198,432,195,430,6,5,-0.1231946239669799,201.14609417940767,shoko,0,global_suppression,suppress_until=1777925835.652,193:03.266,4,False,-0.4411406728274728,0.0012896060979983,0.1120802060731674,0.2500836176800389,1.1973725766604293,0.3561807883797061,-0.6326738881540296,-0.4162632901398176,0.6029811227681134,False,False,False,True,False,0,baseline,M
169696,2026-05-04T16:17:15.887866,1777925835.8878658,11584.371487617493,66135,,197,431,195,429,5,5,-0.191847777615231,201.47293605257903,shoko,0,global_suppression,suppress_until=1777925836.339,193:04.371,1,False,-0.3628676521669335,0.5606105327569821,-0.8968756364894584,0.6793672798760292,1.1973725766604293,0.4710967299804015,-0.6300748591244535,-1.0058720072004246,1.1183536899387982,False,False,False,True,False,0,baseline,L
169805,2026-05-04T16:17:23.311731,1777925843.311731,11591.795352935793,66136,4143.0,315,119,312,117,6,5,-0.0087727012198947,19.1129737336733,biwa,1,,,193:11.795,9,False,0.5193698488213628,6.318800926212134,-0.8968756364894584,-1.037767368907932,-0.1218911576404117,0.5860126715810968,-0.633222859440811,-1.0058720072004246,-0.9431365787439412,True,False,False,False,False,0,baseline,L
169807,2026-05-04T16:17:23.439532,1777925843.4395316,11591.92315340042,66137,,216,352,214,349,5,6,-0.2376165467140651,205.86635679409451,shoko,0,too_close_to_selected,min_dist=256.8 < MIN_DIST_BETWEEN=400,193:11.923,1,False,-0.4993142494308411,-7.29606485367367,0.1120802060731674,-0.6084837067119415,0.1419615892197565,0.7009286131817921,-0.633222859440811,0.0554227401366074,-0.9431365787439412,False,False,False,True,False,3,small_burst,S
169813,2026-05-04T16:17:23.855319,1777925843.8553193,11592.33894109726,66146,4148.0,321,120,319,118,5,5,-0.214732162164648,22.293629159694092,biwa,1,,,193:12.339,3,False,-0.4591051751093518,0.2879872322137089,1.121036048635793,-0.1792000445159513,0.1419615892197565,0.8158445547824875,-0.633222859440811,1.1167174874736394,-0.4277640115732564,True,False,False,False,False,0,baseline,M
169821,2026-05-04T16:17:24.400350,1777925844.40035,11592.88397192955,66149,,317,124,314,122,6,5,-0.168963393065814,21.077494116986713,biwa,0,no_slots_existing,"active_rects=6, max=6",193:12.884,10,False,-0.4410601152679033,0.1292431354504515,1.121036048635793,0.2500836176800389,0.1419615892197565,0.9307604963831828,0.965592918026363,1.1167174874736394,0.0876085555974285,True,False,False,False,False,0,baseline,M
169829,2026-05-04T16:17:24.944095,1777925844.944095,11593.427716732023,66159,,316,124,312,120,8,9,0.7464119889108672,20.55604521958344,biwa,0,global_suppression,suppress_until=1777925845.940,193:13.428,9,False,-0.4412396720771192,-0.0012860298174928,0.1120802060731674,0.6793672798760292,0.1419615892197565,1.045676437983878,0.8171304813708692,0.0554227401366074,0.6029811227681134,True,False,False,False,False,0,baseline,M
169837,2026-05-04T16:17:25.486930,1777925845.4869304,11593.97055220604,66168,,315,121,311,114,9,15,1.2727528335474592,19.470302009466938,biwa,0,global_suppression,suppress_until=1777925846.355,193:13.971,9,False,-0.441366633453953,-0.0009093284570553,0.1120802060731674,1.1086509420720194,0.4058143360799247,1.1605923795845736,0.6248865832869357,-0.1214594229492926,1.1183536899387982,True,False,False,False,False,0,baseline,M
169850,2026-05-04T16:17:26.367220,1777925846.3672197,11594.850841522217,66181,4149.0,312,122,308,120,8,5,0.0369960678789393,18.083445383048684,biwa,1,,,193:14.851,7,False,-0.3942509800437856,0.3374538421612669,0.1120802060731674,1.1086509420720194,0.4058143360799247,1.275508321185269,0.486616213925014,-0.1214594229492926,1.1183536899387982,True,False,False,False,False,0,baseline,L
169855,2026-05-04T16:17:26.718893,1777925846.7188928,11595.202514648438,66184,4151.0,317,127,315,124,5,6,-0.2376165467140651,21.69510946079691,biwa,1,,,193:15.203,3,False,-0.4680569175713807,-0.528616189956665,0.1120802060731674,1.1086509420720194,0.6696670829400929,1.3904242627859642,0.6819239142012757,-0.2478038973502052,1.633726257109483,True,False,False,False,False,0,baseline,M
169863,2026-05-04T16:17:27.263333,1777925847.263333,11595.746954917908,66187,4154.0,316,125,314,122,5,6,-0.0774258548681458,20.75407131879939,biwa,1,,,193:15.747,3,False,-0.4411425702578549,0.1927671432495117,1.121036048635793,1.1086509420720194,0.933519829800261,1.5053402043866595,0.6857540619541236,0.3207474219334473,1.633726257109483,True,False,False,False,False,0,baseline,M
169871,2026-05-04T16:17:27.807908,1777925847.8079076,11596.291529417038,66190,,316,124,314,122,5,5,-0.1003102394175629,20.55604521958344,biwa,0,no_slots_existing,"active_rects=6, max=6",193:16.292,5,False,-0.4411238289743092,0.0001342296600341,0.1120802060731674,1.1086509420720194,1.1973725766604293,1.620256145987355,0.5881285309281278,-0.4162632901398176,1.633726257109483,True,False,False,False,False,0,baseline,M
169879,2026-05-04T16:17:28.350766,1777925848.3507664,11596.834388256071,66195,,316,124,314,122,5,4,-0.214732162164648,20.55604521958344,biwa,0,global_suppression,suppress_until=1777925849.283,193:16.834,2,False,-0.4413633712061705,-0.0017156600970338,0.1120802060731674,1.1086509420720194,1.4612253235205974,1.7351720875880503,0.1640585608256783,-0.4752241028850654,1.633726257109483,True,False,False,False,False,0,baseline,M
169925,2026-05-04T16:17:31.488117,1777925851.488117,11599.971738815308,66197,4155.0,330,181,328,178,5,7,-0.1460790085163969,52.04576912486749,biwa,1,,,193:19.972,6,False,-0.0791177619052528,2.594491720203223,-0.8968756364894584,-1.037767368907932,1.7250780703807655,1.8500880291887456,-0.6289006920640997,-1.0058720072004246,-0.9431365787439412,True,False,False,False,False,0,baseline,L
169933,2026-05-04T16:17:32.032210,1777925852.03221,11600.515831947328,66203,,329,178,327,175,5,7,0.0141116833295222,49.39870535499551,biwa,0,no_slots_existing,"active_rects=6, max=6",193:20.516,8,False,-0.4411910379464864,-2.593257427215576,0.1120802060731674,-0.6084837067119415,1.988930817240934,1.9650039707894411,1.9868563652408775,-0.5636653465699222,-0.4277640115732564,True,False,False,False,False,0,baseline,M
169941,2026-05-04T16:17:32.576135,1777925852.576135,11601.059756755829,66211,,329,178,326,175,7,6,0.0369960678789393,49.39870535499551,biwa,0,no_slots_existing,"active_rects=6, max=6",193:21.060,8,False,-0.4412145394499842,-0.0001683235204836,0.1120802060731674,-0.1792000445159513,2.2527835641011023,2.079919912390136,1.987397885969236,-0.5976812173754449,0.0876085555974285,True,False,False,False,False,0,baseline,M
