frame_idx,iso_time,timestamp,t_rel,event_id,selected_event_id,cx,cy,x,y,w,h,area,angle,group,selected,reject_reason,reject_detail,t_str,cluster_size,in_anomaly
186712,2026-05-04T16:36:36.000423,1777926996.000423,12744.484044790268,70956,4541.0,176,312,172,308,9,8,22.0,228.50353164478443,koto,1,,,212:24.484,10,False
186766,2026-05-04T16:36:39.680243,1777926999.6802433,12748.163865089417,71008,4545.0,289,355,286,353,6,4,9.5,176.1859251657097,taiko,1,,,212:28.164,2,False
186779,2026-05-04T16:36:40.575787,1777927000.5757866,12749.059408426285,71010,4547.0,289,354,287,352,5,5,8.5,176.15754687208516,taiko,1,,,212:29.059,1,False
187246,2026-05-04T16:37:12.399947,1777927032.3999467,12780.883568525314,71011,4548.0,305,88,302,86,7,4,8.5,10.724448537471176,biwa,1,,,213:00.884,1,False
187427,2026-05-04T16:37:24.735735,1777927044.735735,12793.219356775284,71012,4549.0,371,286,369,284,5,5,11.0,125.9524280000993,biwa,1,,,213:13.219,4,False
187435,2026-05-04T16:37:25.280310,1777927045.2803102,12793.76393198967,71016,4553.0,388,268,385,266,7,4,11.5,113.9624889745782,biwa,1,,,213:13.764,2,False
187668,2026-05-04T16:37:41.153177,1777927061.1531763,12809.636798143387,71018,4555.0,213,183,211,181,5,5,11.0,298.9091836511478,koto,1,,,213:29.637,1,False
187997,2026-05-04T16:38:03.567837,1777927083.5678372,12832.05145907402,71019,4556.0,190,329,187,326,6,6,11.0,219.5460811114087,koto,1,,,213:52.051,1,False
188131,2026-05-04T16:38:12.703892,1777927092.7038918,12841.187513589859,71020,4557.0,183,197,181,194,5,6,9.5,283.3392489033634,koto,1,,,214:01.188,6,False
188175,2026-05-04T16:38:15.712299,1777927095.712299,12844.195920944214,71051,4563.0,183,198,180,196,6,5,9.0,282.778733188406,koto,1,,,214:04.196,3,False
188179,2026-05-04T16:38:15.983714,1777927095.9837136,12844.46733546257,71053,4565.0,182,198,179,196,7,4,8.0,282.652556500558,koto,1,,,214:04.467,4,False
188372,2026-05-04T16:38:29.136445,1777927109.1364453,12857.620067119598,71057,4569.0,158,164,153,161,10,6,17.0,294.6558987440816,koto,1,,,214:17.620,2,False
188381,2026-05-04T16:38:29.744204,1777927109.7442038,12858.227825641632,71059,4571.0,157,167,155,164,5,6,13.0,293.3109350353842,koto,1,,,214:18.228,3,False
188638,2026-05-04T16:38:47.263837,1777927127.2638366,12875.747458457947,71066,4574.0,103,148,101,145,5,6,9.0,292.13549187810037,koto,1,,,214:35.747,2,False
188969,2026-05-04T16:39:09.808522,1777927149.8085215,12898.29214334488,71068,4576.0,383,345,379,342,8,6,17.0,140.51147741602065,biwa,1,,,214:58.292,1,False
189172,2026-05-04T16:39:23.647731,1777927163.6477308,12912.13135266304,71069,4577.0,242,130,239,128,6,4,8.0,337.1094483437517,koto,1,,,215:12.131,1,False
189429,2026-05-04T16:39:41.167244,1777927181.1672442,12929.650866031647,71073,4578.0,203,246,200,244,7,5,8.0,251.34211152588043,koto,1,,,215:29.651,1,False
189469,2026-05-04T16:39:43.888603,1777927183.8886034,12932.372225284576,71074,4579.0,265,445,262,443,6,4,13.0,183.81407483429035,taiko,1,,,215:32.372,2,False
189474,2026-05-04T16:39:44.224222,1777927184.2242222,12932.707844018936,71076,4581.0,394,219,392,216,4,6,9.0,89.49741833327897,biwa,1,,,215:32.708,1,False
189483,2026-05-04T16:39:44.848491,1777927184.8484914,12933.332113265991,71077,4582.0,265,444,263,442,5,5,9.0,183.8310513610567,taiko,1,,,215:33.332,2,False
189777,2026-05-04T16:40:04.879148,1777927204.8791485,12953.362770318985,71079,4584.0,269,146,267,144,5,5,9.0,351.54497232282256,koto,1,,,215:53.363,1,False
190291,2026-05-04T16:40:39.904540,1777927239.9045403,12988.388162136078,71080,4585.0,244,276,242,274,4,5,8.5,212.7352262721076,koto,1,,,216:28.388,1,False
190411,2026-05-04T16:40:48.080153,1777927248.0801528,12996.563774585724,71081,4586.0,314,279,311,277,6,5,11.5,150.04639183219854,kakko,1,,,216:36.564,2,False
190597,2026-05-04T16:41:00.751833,1777927260.7518327,13009.235454559326,71083,4588.0,355,200,352,198,6,4,8.0,75.06858282186244,biwa,1,,,216:49.235,1,False
190728,2026-05-04T16:41:09.679542,1777927269.6795418,13018.163163661957,71084,4589.0,153,243,150,241,7,5,14.0,259.73485953978627,koto,1,,,216:58.163,1,False
190858,2026-05-04T16:41:18.544668,1777927278.5446684,13027.028290271759,71085,4590.0,237,196,234,193,6,7,18.5,299.1676133795778,koto,1,,,217:07.028,4,False
190866,2026-05-04T16:41:19.088229,1777927279.088229,13027.571850776672,71089,4594.0,231,196,229,194,5,5,9.0,296.0954241573883,koto,1,,,217:07.572,8,False
190979,2026-05-04T16:41:26.783177,1777927286.783177,13035.266798734665,71103,4596.0,68,280,66,278,5,4,8.5,254.19748604606443,koto,1,,,217:15.267,1,False
190999,2026-05-04T16:41:28.144526,1777927288.1445258,13036.628147602081,71104,4597.0,172,79,170,77,5,5,8.5,322.5494217682633,koto,1,,,217:16.628,2,False
191019,2026-05-04T16:41:29.520269,1777927289.520269,13038.003890752792,71112,4599.0,172,79,170,77,5,5,8.5,322.5494217682633,koto,1,,,217:18.004,2,False
191140,2026-05-04T16:41:37.759365,1777927297.7593648,13046.242986679077,71117,4600.0,94,260,92,256,5,9,11.5,257.8631755447077,koto,1,,,217:26.243,1,False
191304,2026-05-04T16:41:48.944150,1777927308.94415,13057.427771806717,71118,4601.0,304,376,301,374,6,5,10.5,171.25383773744477,taiko,1,,,217:37.428,6,False
191348,2026-05-04T16:41:51.936660,1777927311.9366603,13060.420282125473,71160,4607.0,305,377,301,374,9,6,19.0,170.9524280000993,taiko,1,,,217:40.420,8,False
191352,2026-05-04T16:41:52.207433,1777927312.2074332,13060.691055059433,71164,4611.0,304,376,301,374,6,5,11.0,171.25383773744477,taiko,1,,,217:40.691,8,False
191687,2026-05-04T16:42:15.040231,1777927335.0402305,13083.523852348328,71172,4613.0,127,163,125,160,5,7,11.0,290.43282867939865,koto,1,,,218:03.524,1,False
191706,2026-05-04T16:42:16.336054,1777927336.3360543,13084.819676160812,71173,4614.0,127,163,125,160,4,6,8.0,290.43282867939865,koto,1,,,218:04.820,1,False
191759,2026-05-04T16:42:19.935679,1777927339.935679,13088.419300794601,71174,4615.0,78,304,76,300,4,9,12.5,247.4204274359737,koto,1,,,218:08.419,2,False
191903,2026-05-04T16:42:29.760479,1777927349.760479,13098.244100809097,71176,4617.0,290,240,288,238,5,5,8.5,153.43494882292202,kakko,1,,,218:18.244,1,False
191911,2026-05-04T16:42:30.303604,1777927350.3036044,13098.787226200104,71177,4618.0,290,240,288,238,5,5,8.5,153.43494882292202,kakko,1,,,218:18.787,1,False
191965,2026-05-04T16:42:33.984607,1777927353.9846077,13102.468229532242,71179,4619.0,264,387,262,385,5,4,8.5,185.4727116712505,taiko,1,,,218:22.468,1,False
192412,2026-05-04T16:43:04.448839,1777927384.448839,13132.932460784912,71180,4620.0,133,238,130,236,6,5,11.0,263.0189425931702,koto,1,,,218:52.932,3,False
192420,2026-05-04T16:43:04.992310,1777927384.99231,13133.475931882858,71183,4623.0,286,218,284,216,5,5,10.0,71.56505117707798,biwa,1,,,218:53.476,3,False
192522,2026-05-04T16:43:11.936008,1777927391.9360082,13140.41963005066,71186,4626.0,421,165,418,162,6,7,14.5,68.69068940282739,biwa,1,,,219:00.420,1,False
192599,2026-05-04T16:43:17.183612,1777927397.183612,13145.66723394394,71187,4627.0,113,335,111,333,5,5,10.0,235.4478175494739,koto,1,,,219:05.667,6,False
192643,2026-05-04T16:43:20.191807,1777927400.1918066,13148.675428390503,71233,4633.0,113,335,111,333,5,5,10.0,235.4478175494739,koto,1,,,219:08.675,8,False
192647,2026-05-04T16:43:20.464912,1777927400.4649124,13148.94853425026,71237,4637.0,113,335,111,333,5,5,10.0,235.4478175494739,koto,1,,,219:08.949,2,False
192695,2026-05-04T16:43:23.728334,1777927403.7283337,13152.211955547333,71239,4639.0,310,249,308,246,4,6,9.0,134.02897806892082,biwa,1,,,219:12.212,1,False
193052,2026-05-04T16:43:48.063931,1777927428.0639317,13176.547553539276,71240,4640.0,277,445,275,443,4,5,8.5,180.76389846092997,taiko,1,,,219:36.548,1,False
193362,2026-05-04T16:44:09.183667,1777927449.1836667,13197.667288541794,71241,4641.0,207,102,205,100,4,5,8.5,328.2572388465811,koto,1,,,219:57.667,4,False
193373,2026-05-04T16:44:09.937083,1777927449.9370823,13198.420704126358,71245,4645.0,207,102,205,100,5,5,10.0,328.2572388465811,koto,1,,,219:58.421,5,False
193413,2026-05-04T16:44:12.656130,1777927452.6561298,13201.139751672745,71264,4647.0,207,102,205,100,4,5,8.5,328.2572388465811,koto,1,,,220:01.140,3,False
193652,2026-05-04T16:44:28.944800,1777927468.9448,13217.428421735764,71266,4649.0,343,405,340,403,6,5,11.0,161.19420988624995,kakko,1,,,220:17.428,6,False
193698,2026-05-04T16:44:32.078968,1777927472.078968,13220.562589883804,71300,4655.0,341,405,339,402,5,6,9.5,161.75107578158554,kakko,1,,,220:20.563,2,False
193797,2026-05-04T16:44:38.832538,1777927478.8325377,13227.31615948677,71302,4657.0,369,343,367,340,5,6,11.5,144.11135704478397,biwa,1,,,220:27.316,2,False
193812,2026-05-04T16:44:39.840637,1777927479.8406372,13228.32425904274,71304,4659.0,368,344,366,342,5,4,10.0,144.637538112931,biwa,1,,,220:28.324,1,False
193887,2026-05-04T16:44:44.960059,1777927484.9600594,13233.443681240082,71305,4660.0,472,306,469,303,7,6,11.5,114.12840293026784,biwa,1,,,220:33.444,1,False
193898,2026-05-04T16:44:45.712404,1777927485.712404,13234.196025848389,71306,4661.0,473,307,471,304,4,6,9.0,114.26476606200303,biwa,1,,,220:34.196,1,False
193951,2026-05-04T16:44:49.312682,1777927489.3126822,13237.796303987503,71308,4662.0,222,436,218,434,9,5,18.5,195.03043052343327,shoko,1,,,220:37.796,6,False
194131,2026-05-04T16:45:01.583749,1777927501.583749,13250.067370891571,71329,4668.0,171,368,168,366,6,4,8.0,216.37114393697507,koto,1,,,220:50.067,3,False
194145,2026-05-04T16:45:02.545199,1777927502.545199,13251.028820753098,71332,4671.0,171,370,167,367,8,6,13.5,216.0046549963207,koto,1,,,220:51.029,1,False
194261,2026-05-04T16:45:10.447811,1777927510.4478106,13258.93143248558,71333,4672.0,271,337,268,335,7,5,9.0,184.3987053549955,taiko,1,,,220:58.931,2,False
194279,2026-05-04T16:45:11.664716,1777927511.6647162,13260.148338079453,71335,4674.0,272,336,269,333,6,7,9.0,183.94518622903755,taiko,1,,,221:00.148,3,False
194365,2026-05-04T16:45:17.536531,1777927517.536531,13266.020152807236,71350,4675.0,244,77,242,75,5,4,9.0,345.869520137586,koto,1,,,221:06.020,3,False
194377,2026-05-04T16:45:18.352195,1777927518.3521953,13266.835817098618,71353,4678.0,244,77,242,75,5,5,9.0,345.869520137586,koto,1,,,221:06.836,1,False
194619,2026-05-04T16:45:34.848081,1777927534.8480814,13283.331703186035,71355,4679.0,312,255,310,252,4,6,9.5,137.563770211465,biwa,1,,,221:23.332,2,False
194627,2026-05-04T16:45:35.392379,1777927535.3923793,13283.876001119614,71357,4681.0,311,255,308,253,6,5,8.0,138.46822925891718,biwa,1,,,221:23.876,2,False
194636,2026-05-04T16:45:36.000690,1777927536.00069,13284.484311819077,71359,4683.0,311,255,308,253,7,5,8.5,138.46822925891718,biwa,1,,,221:24.484,3,False
194703,2026-05-04T16:45:40.560548,1777927540.5605476,13289.044169425964,71362,4685.0,191,329,188,327,6,5,12.5,219.23211110208587,koto,1,,,221:29.044,3,False
194750,2026-05-04T16:45:43.776630,1777927543.7766297,13292.260251522064,71365,4688.0,228,270,225,267,6,7,11.0,226.12330271407544,koto,1,,,221:32.260,1,False
195536,2026-05-04T16:46:37.328237,1777927597.3282368,13345.811858654022,71367,4689.0,362,329,359,326,6,7,18.0,143.0460910074524,biwa,1,,,222:25.812,2,False
196053,2026-05-04T16:47:12.559762,1777927632.5597622,13381.043384075165,71368,4690.0,304,237,302,234,5,6,9.0,125.3112134396332,biwa,1,,,223:01.043,7,False
196099,2026-05-04T16:47:15.696970,1777927635.6969695,13384.180591344833,71387,4696.0,304,236,302,234,5,5,10.0,123.69006752597976,biwa,1,,,223:04.181,3,False
196251,2026-05-04T16:47:26.064717,1777927646.064717,13394.548338890076,71390,4699.0,370,167,368,164,5,7,13.0,59.50664159752432,biwa,1,,,223:14.548,1,False
196373,2026-05-04T16:47:34.368399,1777927654.3683994,13402.852021217346,71392,4700.0,308,381,306,377,5,8,9.5,170.1341930569156,taiko,1,,,223:22.852,1,False
196816,2026-05-04T16:48:04.560725,1777927684.560725,13433.044346809387,71393,4701.0,94,272,91,270,7,5,13.5,254.3806078612892,koto,1,,,223:53.044,1,False
196942,2026-05-04T16:48:13.152898,1777927693.1528983,13441.636520147324,71394,4702.0,61,169,58,166,7,7,18.5,283.1092081981543,koto,1,,,224:01.637,4,False
196962,2026-05-04T16:48:14.512296,1777927694.5122955,13442.995917320251,71398,4706.0,62,171,59,168,6,6,9.5,282.6678748620626,koto,1,,,224:02.996,2,False
197120,2026-05-04T16:48:25.280426,1777927705.2804258,13453.76404762268,71400,4707.0,369,343,366,339,6,8,17.5,144.11135704478397,biwa,1,,,224:13.764,7,False
197302,2026-05-04T16:48:37.678793,1777927717.6787932,13466.162415027618,71407,4710.0,406,199,403,197,6,5,10.0,80.53767779197437,biwa,1,,,224:26.162,1,False
197376,2026-05-04T16:48:42.720927,1777927722.7209272,13471.204549074173,71408,4711.0,363,325,360,323,6,5,11.5,141.67446904711755,biwa,1,,,224:31.205,1,False
197441,2026-05-04T16:48:47.152200,1777927727.1521995,13475.635821342468,71411,4712.0,289,220,284,216,10,8,17.0,90.0,biwa,1,,,224:35.636,7,False
197489,2026-05-04T16:48:50.416581,1777927730.4165812,13478.900202989578,71432,4718.0,287,219,283,216,8,6,15.0,81.86989764584405,biwa,1,,,224:38.900,1,False
198149,2026-05-04T16:49:35.392924,1777927775.3929243,13523.876546144485,71434,4719.0,69,279,66,277,6,5,9.0,254.3778997372891,koto,1,,,225:23.877,1,False
198279,2026-05-04T16:49:44.256182,1777927784.2561824,13532.739804267883,71435,4720.0,305,262,299,256,13,12,36.5,149.2372804657611,biwa,1,,,225:32.740,2,False
198631,2026-05-04T16:50:08.239963,1777927808.2399633,13556.723585128784,71439,4721.0,369,315,367,312,5,6,8.0,136.86767883943418,biwa,1,,,225:56.724,3,False
198637,2026-05-04T16:50:08.655709,1777927808.6557093,13557.139331102371,71441,4722.0,385,218,383,215,5,6,8.0,88.9087837747374,biwa,1,,,225:57.139,1,False
198747,2026-05-04T16:50:16.144528,1777927816.1445284,13564.628150224686,71442,4723.0,148,272,146,270,5,5,8.5,248.49856567595208,koto,1,,,226:04.628,1,False
198764,2026-05-04T16:50:17.312098,1777927817.312098,13565.795719861984,71443,4724.0,156,214,153,212,6,5,10.5,272.7702157972002,koto,1,,,226:05.796,1,False
199112,2026-05-04T16:50:41.024319,1777927841.024319,13589.507940769196,71444,4725.0,183,197,181,195,5,4,8.5,283.3392489033634,koto,1,,,226:29.508,7,False
199157,2026-05-04T16:50:44.096151,1777927844.0961506,13592.579772472382,71477,4731.0,183,194,181,190,5,8,8.0,285.00492038286023,koto,1,,,226:32.580,3,False
199293,2026-05-04T16:50:53.360746,1777927853.360746,13601.844367742538,71479,4733.0,266,149,263,146,6,7,10.5,348.8453402610717,koto,1,,,226:41.844,1,False
199372,2026-05-04T16:50:58.736717,1777927858.7367165,13607.220338344574,71481,4734.0,153,243,150,241,6,4,9.5,259.73485953978627,koto,1,,,226:47.220,7,False
199415,2026-05-04T16:51:01.680092,1777927861.680092,13610.163713932037,71517,4740.0,154,243,151,242,6,3,8.0,259.6551425185248,koto,1,,,226:50.164,4,False
199469,2026-05-04T16:51:05.360604,1777927865.3606038,13613.844225645065,71521,4744.0,311,252,308,248,7,9,20.5,135.90938044919915,biwa,1,,,226:53.844,13,False
199776,2026-05-04T16:51:26.271399,1777927886.2713993,13634.755021095276,71534,4750.0,352,171,349,169,7,5,11.5,55.76253722314249,biwa,1,,,227:14.755,3,False
199788,2026-05-04T16:51:27.089083,1777927887.0890827,13635.572704553604,71537,4753.0,357,179,354,176,6,6,11.0,61.966148108536174,biwa,1,,,227:15.573,9,False
199827,2026-05-04T16:51:29.744462,1777927889.7444618,13638.228083610535,71577,4756.0,357,179,355,176,5,6,14.0,61.966148108536174,biwa,1,,,227:18.228,6,False
199829,2026-05-04T16:51:29.887187,1777927889.8871872,13638.370809078217,71579,4758.0,357,178,355,176,5,5,8.0,61.38954033403479,biwa,1,,,227:18.371,3,False
199969,2026-05-04T16:51:39.424471,1777927899.4244714,13647.908093214035,71582,4761.0,409,275,406,272,7,6,9.5,113.0912951718181,biwa,1,,,227:27.908,1,False
200047,2026-05-04T16:51:44.736959,1777927904.7369592,13653.220581054688,71583,4762.0,447,217,445,215,5,4,8.0,88.97084519569398,biwa,1,,,227:33.221,2,False
200380,2026-05-04T16:52:07.440374,1777927927.4403737,13675.923995494843,71585,4764.0,344,428,341,425,7,6,15.5,162.89727103094765,kakko,1,,,227:55.924,2,False
200528,2026-05-04T16:52:17.519798,1777927937.5197976,13686.003419399261,71588,4766.0,364,329,361,326,6,7,13.5,142.38063635884083,biwa,1,,,228:06.003,12,False
200571,2026-05-04T16:52:20.448298,1777927940.4482982,13688.931920051575,71609,4772.0,369,344,366,341,6,6,13.5,144.3314105252938,biwa,1,,,228:08.932,3,False
200581,2026-05-04T16:52:21.135920,1777927941.1359196,13689.619541406631,71612,4775.0,370,343,368,341,4,5,8.5,143.80679269443533,biwa,1,,,228:09.620,1,False
200636,2026-05-04T16:52:24.880714,1777927944.8807137,13693.364335536957,71613,4776.0,239,310,237,308,5,5,9.5,204.49190102823155,shoko,1,,,228:13.364,1,False
201834,2026-05-04T16:53:46.512928,1777928026.5129275,13774.996549367905,71614,4777.0,61,161,58,159,6,4,9.0,285.0778701439365,koto,1,,,229:34.997,1,False
202342,2026-05-04T16:54:21.136770,1777928061.1367695,13809.620391368866,71615,4778.0,194,325,192,323,5,5,9.5,219.31910918203403,koto,1,,,230:09.620,3,False
202450,2026-05-04T16:54:28.496521,1777928068.4965212,13816.980143070221,71622,4781.0,186,148,184,145,5,6,8.0,307.4505782317367,koto,1,,,230:16.980,1,False
202636,2026-05-04T16:54:41.168043,1777928081.1680434,13829.651665210724,71623,4782.0,341,406,339,403,5,6,9.5,161.8427345256207,kakko,1,,,230:29.652,1,False
202836,2026-05-04T16:54:54.800058,1777928094.800058,13843.28367972374,71624,4783.0,264,374,262,372,5,5,8.5,185.93152692491975,taiko,1,,,230:43.284,1,False
202849,2026-05-04T16:54:55.681585,1777928095.6815846,13844.165206432343,71625,4784.0,264,375,262,373,5,4,8.5,185.89352923206508,taiko,1,,,230:44.165,2,False
202966,2026-05-04T16:55:03.664257,1777928103.6642573,13852.147879123688,71632,4786.0,207,157,205,155,5,4,8.5,310.7946429982914,koto,1,,,230:52.148,1,False
202974,2026-05-04T16:55:04.208564,1777928104.2085638,13852.692185640335,71633,4787.0,207,157,205,155,5,4,8.5,310.7946429982914,koto,1,,,230:52.692,1,False
203120,2026-05-04T16:55:14.161106,1777928114.161106,13862.644727945328,71634,4788.0,77,300,75,297,5,7,12.0,248.49116216397456,koto,1,,,231:02.645,1,False
203157,2026-05-04T16:55:16.672577,1777928116.6725774,13865.156199216843,71635,4789.0,175,310,171,307,9,7,16.0,229.3987053549955,koto,1,,,231:05.156,5,False
203167,2026-05-04T16:55:17.360490,1777928117.36049,13865.844111919403,71640,4794.0,176,311,173,309,6,5,11.0,228.81407483429035,koto,1,,,231:05.844,1,False
203283,2026-05-04T16:55:25.264411,1777928125.2644107,13873.748032569885,71641,4795.0,93,267,89,265,8,5,11.0,255.89168640717412,koto,1,,,231:13.748,7,False
203326,2026-05-04T16:55:28.192662,1777928128.192662,13876.676283836365,71683,4801.0,94,270,89,265,11,10,31.5,254.9536081678015,koto,1,,,231:16.676,8,False
203331,2026-05-04T16:55:28.528261,1777928128.5282612,13877.011883020401,71688,4806.0,94,270,90,265,9,10,24.0,254.9536081678015,koto,1,,,231:17.012,6,False
203443,2026-05-04T16:55:36.159450,1777928136.1594498,13884.643071651459,71694,4807.0,263,150,261,148,5,5,8.5,346.349580865243,koto,1,,,231:24.643,1,False
203762,2026-05-04T16:55:57.904355,1777928157.9043553,13906.38797712326,71695,4808.0,438,120,436,118,4,5,10.0,57.66981426494965,biwa,1,,,231:46.388,1,False
203955,2026-05-04T16:56:11.056905,1777928171.0569046,13919.540526390076,71696,4809.0,363,329,360,326,7,6,12.0,142.71189241265887,biwa,1,,,231:59.541,4,False
203965,2026-05-04T16:56:11.744196,1777928171.7441964,13920.227818250656,71700,4813.0,369,341,367,338,5,7,8.0,143.66413543310807,biwa,1,,,232:00.228,1,False
204044,2026-05-04T16:56:17.120337,1777928177.1203372,13925.603959083557,71702,4814.0,304,376,301,374,6,5,8.0,171.25383773744477,taiko,1,,,232:05.604,1,False
204045,2026-05-04T16:56:17.183719,1777928177.1837192,13925.667340993881,71703,4815.0,364,324,362,321,5,6,11.5,141.0724564072077,biwa,1,,,232:05.667,1,False
204375,2026-05-04T16:56:39.679767,1777928199.679767,13948.163388729095,71704,4816.0,328,380,325,377,7,6,12.5,163.30075576600643,kakko,1,,,232:28.163,1,False
204633,2026-05-04T16:56:57.263774,1777928217.2637737,13965.747395515442,71705,4817.0,118,197,114,192,9,10,36.5,278.08058138160106,koto,1,,,232:45.747,1,False
204814,2026-05-04T16:57:09.601123,1777928229.6011226,13978.08474445343,71706,4818.0,338,151,336,149,5,5,8.0,40.04972776570827,biwa,1,,,232:58.085,1,False
205185,2026-05-04T16:57:34.880272,1777928254.8802724,14003.363894224167,71707,4819.0,316,254,314,252,5,5,8.5,133.36342295838324,biwa,1,,,233:23.364,1,False
205193,2026-05-04T16:57:35.423869,1777928255.4238691,14003.907490968704,71708,4820.0,308,266,306,264,5,4,8.5,148.6713071321958,biwa,1,,,233:23.907,5,False
205237,2026-05-04T16:57:38.416612,1777928258.4166117,14006.900233507156,71756,4825.0,309,252,305,250,8,4,8.0,137.81555668421123,biwa,1,,,233:26.900,2,False
205436,2026-05-04T16:57:51.984589,1777928271.984589,14020.468210935593,71757,4826.0,249,398,246,396,7,5,11.0,189.8793905795091,taiko,1,,,233:40.468,1,False
205937,2026-05-04T16:58:26.127760,1777928306.1277602,14054.611382007599,71758,4827.0,303,260,298,257,11,6,19.5,150.10109816138544,kakko,1,,,234:14.611,1,False
206055,2026-05-04T16:58:34.160868,1777928314.1608677,14062.644489526749,71759,4828.0,342,406,338,403,8,6,20.0,161.56505117707798,kakko,1,,,234:22.644,4,False
206063,2026-05-04T16:58:34.704315,1777928314.7043152,14063.187937021255,71763,4832.0,341,406,338,404,7,5,13.5,161.8427345256207,kakko,1,,,234:23.188,6,False
206103,2026-05-04T16:58:37.440196,1777928317.4401958,14065.923817634583,71800,4834.0,342,406,338,404,8,5,16.5,161.56505117707798,kakko,1,,,234:25.924,5,False
206511,2026-05-04T16:59:05.232489,1777928345.2324886,14093.71611046791,71805,4839.0,473,304,471,302,5,5,9.5,113.520272732884,biwa,1,,,234:53.716,1,False
206729,2026-05-04T16:59:20.095632,1777928360.0956318,14108.579253673553,71806,4840.0,229,196,227,192,5,8,18.0,295.2011236454751,koto,1,,,235:08.579,7,False
206986,2026-05-04T16:59:37.616225,1777928377.616225,14126.099846839905,71816,4846.0,338,302,335,300,6,4,8.0,144.72757855140162,biwa,1,,,235:26.100,1,False
207127,2026-05-04T16:59:47.216532,1777928387.2165318,14135.700153589249,71818,4847.0,363,324,360,322,6,5,9.5,141.40744028253323,biwa,1,,,235:35.700,2,False
207138,2026-05-04T16:59:47.968737,1777928387.9687371,14136.452358961105,71819,4848.0,309,266,306,263,7,6,11.5,147.7712425649014,biwa,1,,,235:36.452,1,False
207208,2026-05-04T16:59:52.735953,1777928392.7359529,14141.219574689865,71820,4849.0,206,103,203,101,6,5,8.5,327.68752137386997,koto,1,,,235:41.220,1,False
207293,2026-05-04T16:59:58.528193,1777928398.5281937,14147.011815547943,71821,4850.0,94,270,90,265,9,10,23.5,254.9536081678015,koto,1,,,235:47.012,4,False
207302,2026-05-04T16:59:59.136639,1777928399.1366386,14147.620260477066,71825,4854.0,95,271,93,267,5,8,11.0,254.58776346541865,koto,1,,,235:47.620,1,False
207359,2026-05-04T17:00:03.024640,1777928403.02464,14151.508261919022,71826,4855.0,154,243,151,241,6,4,9.5,259.6551425185248,koto,1,,,235:51.508,6,False
207405,2026-05-04T17:00:06.161402,1777928406.1614015,14154.645023345947,71853,4861.0,154,243,151,241,6,4,9.0,259.6551425185248,koto,1,,,235:54.645,4,False
207407,2026-05-04T17:00:06.304716,1777928406.3047163,14154.788338184357,71855,4863.0,154,244,151,242,6,4,8.0,259.2157021324374,koto,1,,,235:54.788,3,False
207641,2026-05-04T17:00:22.240633,1777928422.2406328,14170.724254608154,71858,4866.0,392,407,389,405,6,5,10.5,149.08132275013782,biwa,1,,,236:10.724,6,False
207683,2026-05-04T17:00:25.104859,1777928425.1048589,14173.588480710983,71877,4872.0,394,402,392,400,5,4,8.5,147.9380563171865,biwa,1,,,236:13.588,3,False
207687,2026-05-04T17:00:25.376934,1777928425.3769336,14173.860555410385,71879,4874.0,395,402,392,400,6,4,9.0,147.7125128208715,biwa,1,,,236:13.861,7,False
207757,2026-05-04T17:00:30.144982,1777928430.144982,14178.628603935242,71893,4878.0,213,186,210,183,6,6,14.5,296.90609345593685,koto,1,,,236:18.629,1,False
208068,2026-05-04T17:00:51.344033,1777928451.3440323,14199.827654123306,71894,4879.0,77,303,75,300,5,7,9.0,247.7619672844355,koto,1,,,236:39.828,1,False
208219,2026-05-04T17:01:01.631675,1777928461.6316752,14210.115297079086,71895,4880.0,290,354,287,353,6,3,8.0,175.73210669970922,taiko,1,,,236:50.115,2,False
208227,2026-05-04T17:01:02.175603,1777928462.1756032,14210.65922498703,71897,4882.0,290,354,287,353,6,3,8.0,175.73210669970922,taiko,1,,,236:50.659,1,False
208236,2026-05-04T17:01:02.800538,1777928462.800538,14211.284159898758,71898,4883.0,290,354,287,353,6,3,8.0,175.73210669970922,taiko,1,,,236:51.284,3,False
208285,2026-05-04T17:01:06.128626,1777928466.1286263,14214.612248182297,71901,4885.0,124,162,121,157,7,10,13.5,290.39487608204837,koto,1,,,236:54.612,8,False
208329,2026-05-04T17:01:09.136422,1777928469.1364222,14217.620043992996,71927,4891.0,126,164,123,160,6,8,11.0,289.98310652189997,koto,1,,,236:57.620,3,False
208463,2026-05-04T17:01:18.256756,1777928478.256756,14226.740377902985,71930,4894.0,276,228,273,226,6,5,11.5,206.565051177078,shoko,1,,,237:06.740,1,False
208469,2026-05-04T17:01:18.673458,1777928478.673458,14227.157079935074,71931,4895.0,352,174,348,171,9,7,10.0,57.42594286542749,biwa,1,,,237:07.157,3,False
208477,2026-05-04T17:01:19.216449,1777928479.2164483,14227.700070142746,71934,4898.0,352,174,348,171,9,7,11.5,57.42594286542749,biwa,1,,,237:07.700,5,False
208517,2026-05-04T17:01:21.936393,1777928481.9363933,14230.420015096664,71951,4900.0,220,201,217,198,6,6,10.5,287.57125877832243,koto,1,,,237:10.420,1,False
208525,2026-05-04T17:01:22.480655,1777928482.4806552,14230.964277029037,71952,4901.0,225,437,222,435,6,5,12.5,194.2224696144655,shoko,1,,,237:10.964,3,False
208529,2026-05-04T17:01:22.752269,1777928482.7522693,14231.235891103745,71955,4903.0,220,201,217,199,6,5,10.0,287.57125877832243,koto,1,,,237:11.236,1,False
